Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_21_109,VGND,li1,56.3500,70.7200,0.000116
FILLER_21_74,VGND,li1,39.7900,70.7200,0.000082
FILLER_21_57,VGND,li1,31.9700,70.7200,0.000059
FILLER_21_55,VGND,li1,31.0500,70.7200,0.000059
FILLER_21_3,VGND,li1,7.5900,70.7200,0.000043
FILLER_20_218,VGND,li1,106.2600,65.2800,0.000152
FILLER_20_197,VGND,li1,97.0600,65.2800,0.000149
FILLER_20_172,VGND,li1,85.3300,65.2800,0.000142
FILLER_20_154,VGND,li1,76.5900,65.2800,0.000135
FILLER_20_150,VGND,li1,75.4400,65.2800,0.000135
FILLER_20_123,VGND,li1,62.3300,65.2800,0.000120
FILLER_20_101,VGND,li1,53.3600,65.2800,0.000103
FILLER_20_81,VGND,li1,43.4700,65.2800,0.000081
FILLER_20_71,VGND,li1,39.1000,65.2800,0.000068
FILLER_20_60,VGND,li1,33.5800,65.2800,0.000054
FILLER_20_37,VGND,li1,23.2300,65.2800,0.000034
FILLER_20_22,VGND,li1,17.0200,65.2800,0.000038
FILLER_20_3,VGND,li1,7.5900,65.2800,0.000041
FILLER_19_225,VGND,li1,109.7100,65.2800,0.000152
FILLER_19_191,VGND,li1,94.3000,65.2800,0.000148
FILLER_19_169,VGND,li1,84.1800,65.2800,0.000142
FILLER_19_166,VGND,li1,82.3400,65.2800,0.000141
FILLER_19_157,VGND,li1,77.9700,65.2800,0.000138
FILLER_19_153,VGND,li1,76.8200,65.2800,0.000135
FILLER_19_113,VGND,li1,58.8800,65.2800,0.000111
FILLER_19_93,VGND,li1,48.7600,65.2800,0.000093
FILLER_19_82,VGND,li1,43.7000,65.2800,0.000081
FILLER_19_74,VGND,li1,41.4000,65.2800,0.000076
FILLER_19_57,VGND,li1,33.1200,65.2800,0.000054
FILLER_19_52,VGND,li1,30.3600,65.2800,0.000047
FILLER_19_36,VGND,li1,23.9200,65.2800,0.000034
FILLER_19_30,VGND,li1,19.5500,65.2800,0.000037
FILLER_19_22,VGND,li1,17.4800,65.2800,0.000038
FILLER_19_11,VGND,li1,11.0400,65.2800,0.000040
FILLER_18_197,VGND,li1,96.3700,59.8400,0.000312
FILLER_18_195,VGND,li1,95.4500,59.8400,0.000311
FILLER_18_191,VGND,li1,94.3000,59.8400,0.000311
FILLER_18_160,VGND,li1,80.5000,59.8400,0.000301
FILLER_18_141,VGND,li1,70.8400,59.8400,0.000285
FILLER_18_137,VGND,li1,69.2300,59.8400,0.000285
FILLER_18_100,VGND,li1,53.3600,59.8400,0.000227
FILLER_18_81,VGND,li1,43.4700,59.8400,0.000181
FILLER_18_63,VGND,li1,35.4200,59.8400,0.000133
FILLER_18_7,VGND,li1,10.1200,59.8400,0.000073
FILLER_17_225,VGND,li1,109.7100,59.8400,0.000315
FILLER_17_223,VGND,li1,108.3300,59.8400,0.000315
FILLER_17_204,VGND,li1,100.0500,59.8400,0.000313
FILLER_17_193,VGND,li1,94.7600,59.8400,0.000311
FILLER_17_144,VGND,li1,71.9900,59.8400,0.000289
FILLER_17_111,VGND,li1,56.8100,59.8400,0.000244
FILLER_17_87,VGND,li1,45.7700,59.8400,0.000194
FILLER_17_83,VGND,li1,44.6200,59.8400,0.000181
FILLER_17_57,VGND,li1,32.2000,59.8400,0.000114
FILLER_17_3,VGND,li1,7.5900,59.8400,0.000073
FILLER_16_226,VGND,li1,109.9400,54.4000,0.000194
FILLER_16_186,VGND,li1,91.3100,54.4000,0.000185
FILLER_16_182,VGND,li1,90.1600,54.4000,0.000185
